m,n=100000,n=1000000,n=10000000
46390,3.2999669201672077e-06,2.00001522898674e-07,2.00001522898674e-07
46400,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
46410,3.2999669201672077e-06,2.00001522898674e-07,2.00001522898674e-07
46420,4.00003045797348e-06,3.00002284348011e-07,3.00002284348011e-07
46430,3.300025127828121e-06,2.00001522898674e-07,3.00002284348011e-07
46440,2.700020559132099e-06,4.00003045797348e-07,3.00002284348011e-07
46450,3.300025127828121e-06,2.00001522898674e-07,2.00001522898674e-07
46460,3.00002284348011e-06,4.00003045797348e-07,3.00002284348011e-07
46470,3.8000289350748062e-06,2.00001522898674e-07,2.00001522898674e-07
46480,2.5999615900218487e-06,3.00002284348011e-07,3.00002284348011e-07
46490,2.9999646358191967e-06,3.00002284348011e-07,3.00002284348011e-07
46500,3.00002284348011e-06,3.00002284348011e-07,2.00001522898674e-07
46510,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
46520,3.7999707274138927e-06,4.00003045797348e-07,2.00001522898674e-07
46530,2.600019797682762e-06,3.00002284348011e-07,3.00002284348011e-07
46540,4.8999791033566e-06,4.00003045797348e-07,2.00001522898674e-07
46550,3.5999692045152187e-06,3.00002284348011e-07,2.00001522898674e-07
46560,3.999972250312567e-06,4.00003045797348e-07,2.00001522898674e-07
46570,3.5999692045152187e-06,3.00002284348011e-07,2.00001522898674e-07
46580,3.1999661587178707e-06,3.00002284348011e-07,2.00001522898674e-07
46590,3.5999692045152187e-06,4.00003045797348e-07,2.00001522898674e-07
46600,2.2999593056738377e-06,3.00002284348011e-07,2.00001522898674e-07
46610,4.500034265220165e-06,3.00002284348011e-07,3.00002284348011e-07
46620,2.900022082030773e-06,2.00001522898674e-07,1.9994331523776054e-07
46630,4.300032742321491e-06,3.00002284348011e-07,3.00002284348011e-07
46640,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
46650,2.3999600671231747e-06,3.00002284348011e-07,2.00001522898674e-07
46660,3.700028173625469e-06,2.9994407668709755e-07,2.00001522898674e-07
46670,3.7999707274138927e-06,3.00002284348011e-07,2.00001522898674e-07
46680,3.1999661587178707e-06,3.00002284348011e-07,2.00001522898674e-07
46690,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
46700,3.4999684430658817e-06,2.00001522898674e-07,3.00002284348011e-07
46710,3.600027412176132e-06,3.00002284348011e-07,3.00002284348011e-07
46720,2.700020559132099e-06,2.00001522898674e-07,3.00002284348011e-07
46730,3.7999707274138927e-06,3.00002284348011e-07,2.00001522898674e-07
46740,2.3999600671231747e-06,3.00002284348011e-07,3.00002284348011e-07
46750,4.400033503770828e-06,3.00002284348011e-07,2.00001522898674e-07
46760,2.6999623514711857e-06,4.00003045797348e-07,3.00002284348011e-07
46770,2.8999638743698597e-06,3.00002284348011e-07,3.00002284348011e-07
46780,3.300025127828121e-06,2.00001522898674e-07,2.00001522898674e-07
46790,1.300009898841381e-06,2.00001522898674e-07,2.00001522898674e-07
46800,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
46810,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
46820,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
46830,2.600019797682762e-06,2.00001522898674e-07,2.00001522898674e-07
46840,5.099980626255274e-06,2.00001522898674e-07,2.00001522898674e-07
46850,3.2999669201672077e-06,3.00002284348011e-07,3.00002284348011e-07
46860,4.700035788118839e-06,3.00002284348011e-07,2.00001522898674e-07
46870,3.400025889277458e-06,3.00002284348011e-07,2.00001522898674e-07
46880,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
46890,3.2999669201672077e-06,3.00002284348011e-07,2.00001522898674e-07
46900,1.9000144675374031e-06,1.9994331523776054e-07,2.00001522898674e-07
46910,4.299974534660578e-06,4.00003045797348e-07,2.00001522898674e-07
46920,6.999995093792677e-06,5.00003807246685e-07,4.00003045797348e-07
46930,5.999987479299307e-06,6.00004568696022e-07,4.00003045797348e-07
46940,4.199973773211241e-06,3.00002284348011e-07,3.00002284348011e-07
46950,5.099980626255274e-06,3.00002284348011e-07,3.00002284348011e-07
46960,3.89997148886323e-06,4.00003045797348e-07,3.00002284348011e-07
46970,6.199989002197981e-06,4.00003045797348e-07,3.00002284348011e-07
46980,4.500034265220165e-06,3.00002284348011e-07,3.00002284348011e-07
46990,4.299974534660578e-06,2.00001522898674e-07,3.00002284348011e-07
47000,3.6999699659645557e-06,3.00002284348011e-07,2.9994407668709755e-07
47010,3.1999661587178707e-06,2.00001522898674e-07,2.00001522898674e-07
47020,5.500041879713535e-06,2.00001522898674e-07,2.00001522898674e-07
47030,5.00003807246685e-06,3.00002284348011e-07,4.00003045797348e-07
47040,6.999995093792677e-06,4.00003045797348e-07,4.00003045797348e-07
47050,4.699977580457926e-06,6.00004568696022e-07,4.00003045797348e-07
47060,5.499983672052622e-06,3.00002284348011e-07,3.00002284348011e-07
47070,5.400041118264198e-06,3.00002284348011e-07,3.00002284348011e-07
47080,5.799985956400633e-06,3.00002284348011e-07,3.00002284348011e-07
47090,4.200031980872154e-06,3.00002284348011e-07,3.00002284348011e-07
47100,6.299989763647318e-06,3.00002284348011e-07,3.00002284348011e-07
47110,3.500026650726795e-06,3.00002284348011e-07,3.00002284348011e-07
47120,7.500057108700275e-06,4.00003045797348e-07,3.00002284348011e-07
47130,3.900029696524143e-06,3.00002284348011e-07,3.00002284348011e-07
47140,4.399975296109915e-06,3.00002284348011e-07,2.00001522898674e-07
47150,4.099973011761904e-06,3.00002284348011e-07,2.00001522898674e-07
47160,4.299974534660578e-06,3.00002284348011e-07,3.00002284348011e-07
47170,9.200011845678091e-06,4.00003045797348e-07,4.00003045797348e-07
47180,4.599976819008589e-06,3.00002284348011e-07,3.00002284348011e-07
47190,3.8000289350748062e-06,3.00002284348011e-07,3.00002284348011e-07
47200,4.099973011761904e-06,3.00002284348011e-07,3.00002284348011e-07
47210,4.299974534660578e-06,4.00003045797348e-07,2.00001522898674e-07
47220,4.600035026669502e-06,3.00002284348011e-07,3.00002284348011e-07
47230,5.099980626255274e-06,3.00002284348011e-07,2.00001522898674e-07
47240,3.600027412176132e-06,3.00002284348011e-07,3.00002284348011e-07
47250,5.499983672052622e-06,3.00002284348011e-07,3.00002284348011e-07
47260,3.500026650726795e-06,2.9994407668709755e-07,3.00002284348011e-07
47270,3.3999676816165447e-06,2.00001522898674e-07,3.00002284348011e-07
47280,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
47290,3.999972250312567e-06,3.00002284348011e-07,3.00002284348011e-07
47300,5.900044925510883e-06,4.00003045797348e-07,4.00003045797348e-07
47310,3.500026650726795e-06,4.00003045797348e-07,3.00002284348011e-07
47320,4.200031980872154e-06,4.00003045797348e-07,3.00002284348011e-07
47330,5.200039595365524e-06,4.00003045797348e-07,2.00001522898674e-07
47340,6.599992047995329e-06,5.00003807246685e-07,4.00003045797348e-07
47350,8.200004231184721e-06,4.00003045797348e-07,2.00001522898674e-07
47360,7.099995855242014e-06,4.00003045797348e-07,3.00002284348011e-07
47370,7.90000194683671e-06,5.00003807246685e-07,3.00002284348011e-07
47380,5.200039595365524e-06,4.00003045797348e-07,3.00002284348011e-07
47390,3.700028173625469e-06,3.00002284348011e-07,3.00002284348011e-07
47400,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
47410,6.599992047995329e-06,3.00002284348011e-07,3.00002284348011e-07
47420,5.199981387704611e-06,3.00002284348011e-07,3.00002284348011e-07
47430,6.599992047995329e-06,4.00003045797348e-07,4.00003045797348e-07
47440,5.500041879713535e-06,5.00003807246685e-07,4.00003045797348e-07
47450,4.300032742321491e-06,3.00002284348011e-07,3.00002284348011e-07
47460,5.099980626255274e-06,3.00002284348011e-07,3.00002284348011e-07
47470,6.699992809444666e-06,4.00003045797348e-07,4.00003045797348e-07
47480,5.600042641162872e-06,5.00003807246685e-07,4.00003045797348e-07
47490,6.89999433234334e-06,6.00004568696022e-07,3.00002284348011e-07
47500,4.599976819008589e-06,5.00003807246685e-07,5.00003807246685e-07
47510,4.100031219422817e-06,3.00002284348011e-07,3.00002284348011e-07
47520,5.699985194951296e-06,5.00003807246685e-07,4.00003045797348e-07
47530,8.600007276982069e-06,5.00003807246685e-07,4.00003045797348e-07
47540,6.499991286545992e-06,5.00003807246685e-07,4.00003045797348e-07
47550,5.699985194951296e-06,5.00003807246685e-07,4.00003045797348e-07
47560,6.499991286545992e-06,5.00003807246685e-07,4.00003045797348e-07
47570,4.399975296109915e-06,3.00002284348011e-07,3.00002284348011e-07
47580,5.299982149153948e-06,4.999455995857716e-07,4.00003045797348e-07
47590,4.700035788118839e-06,4.00003045797348e-07,3.00002284348011e-07
47600,5.299982149153948e-06,4.00003045797348e-07,4.00003045797348e-07
47610,5.500041879713535e-06,3.00002284348011e-07,3.00002284348011e-07
47620,5.200039595365524e-06,3.00002284348011e-07,2.00001522898674e-07
47630,5.199981387704611e-06,5.00003807246685e-07,4.00003045797348e-07
47640,6.200047209858894e-06,6.00004568696022e-07,4.00003045797348e-07
47650,4.699977580457926e-06,4.00003045797348e-07,3.00002284348011e-07
47660,3.89997148886323e-06,3.00002284348011e-07,3.00002284348011e-07
47670,3.5999692045152187e-06,3.00002284348011e-07,2.00001522898674e-07
47680,4.399975296109915e-06,5.00003807246685e-07,3.00002284348011e-07
47690,4.300032742321491e-06,4.00003045797348e-07,3.00002284348011e-07
47700,3.89997148886323e-06,4.00003045797348e-07,3.00002284348011e-07
47710,4.300032742321491e-06,4.00003045797348e-07,3.00002284348011e-07
47720,4.600035026669502e-06,3.00002284348011e-07,3.00002284348011e-07
47730,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
47740,4.399975296109915e-06,3.00002284348011e-07,1.9994331523776054e-07
47750,5.89998671784997e-06,3.00002284348011e-07,2.00001522898674e-07
47760,4.600035026669502e-06,3.00002284348011e-07,2.00001522898674e-07
47770,6.399990525096655e-06,7.00005330145359e-07,3.00002284348011e-07
47780,4.100031219422817e-06,3.00002284348011e-07,2.00001522898674e-07
47790,3.500026650726795e-06,3.00002284348011e-07,2.00001522898674e-07
47800,3.00002284348011e-06,3.00002284348011e-07,2.00001522898674e-07
47810,3.900029696524143e-06,2.9994407668709755e-07,2.00001522898674e-07
47820,3.500026650726795e-06,3.00002284348011e-07,2.00001522898674e-07
47830,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
47840,4.999979864805937e-06,4.00003045797348e-07,4.00003045797348e-07
47850,3.3999676816165447e-06,2.00001522898674e-07,3.00002284348011e-07
47860,5.099980626255274e-06,3.00002284348011e-07,2.00001522898674e-07
47870,3.200024366378784e-06,3.00002284348011e-07,3.00002284348011e-07
47880,2.300017513334751e-06,2.00001522898674e-07,3.00002284348011e-07
47890,3.8000289350748062e-06,2.00001522898674e-07,2.00001522898674e-07
47900,2.6999623514711857e-06,3.00002284348011e-07,3.00002284348011e-07
47910,4.599976819008589e-06,3.00002284348011e-07,3.00002284348011e-07
47920,3.5999692045152187e-06,3.00002284348011e-07,2.00001522898674e-07
47930,4.100031219422817e-06,3.00002284348011e-07,2.00001522898674e-07
47940,3.5999692045152187e-06,3.00002284348011e-07,2.00001522898674e-07
47950,3.200024366378784e-06,2.9994407668709755e-07,3.00002284348011e-07
47960,3.999972250312567e-06,2.00001522898674e-07,2.00001522898674e-07
47970,1.800013706088066e-06,3.00002284348011e-07,2.00001522898674e-07
47980,4.500034265220165e-06,3.00002284348011e-07,3.00002284348011e-07
47990,3.300025127828121e-06,3.00002284348011e-07,2.00001522898674e-07
48000,3.2999669201672077e-06,3.00002284348011e-07,2.00001522898674e-07
48010,3.2999669201672077e-06,3.00002284348011e-07,3.00002284348011e-07
48020,3.200024366378784e-06,2.00001522898674e-07,3.00002284348011e-07
48030,3.89997148886323e-06,3.00002284348011e-07,2.9994407668709755e-07
48040,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
48050,4.300032742321491e-06,3.00002284348011e-07,3.00002284348011e-07
48060,3.4999684430658817e-06,4.00003045797348e-07,2.00001522898674e-07
48070,2.9999646358191967e-06,3.00002284348011e-07,3.00002284348011e-07
48080,3.100023604929447e-06,3.00002284348011e-07,2.00001522898674e-07
48090,4.00003045797348e-06,3.9994483813643456e-07,2.00001522898674e-07
48100,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
48110,3.0999653972685337e-06,3.00002284348011e-07,2.00001522898674e-07
48120,4.699977580457926e-06,3.00002284348011e-07,2.00001522898674e-07
48130,2.00001522898674e-06,1.9994331523776054e-07,2.00001522898674e-07
48140,1.100008375942707e-06,1.9994331523776054e-07,2.00001522898674e-07
48150,3.600027412176132e-06,2.00001522898674e-07,2.00001522898674e-07
48160,1.200009137392044e-06,2.00001522898674e-07,2.00001522898674e-07
48170,3.2999669201672077e-06,3.00002284348011e-07,2.00001522898674e-07
48180,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
48190,4.799978341907263e-06,2.00001522898674e-07,2.9994407668709755e-07
48200,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
48210,2.100015990436077e-06,3.00002284348011e-07,3.00002284348011e-07
48220,3.500026650726795e-06,3.00002284348011e-07,2.00001522898674e-07
48230,3.00002284348011e-06,3.00002284348011e-07,3.00002284348011e-07
48240,3.4999684430658817e-06,4.00003045797348e-07,3.00002284348011e-07
48250,2.900022082030773e-06,2.00001522898674e-07,2.00001522898674e-07
48260,5.099980626255274e-06,2.00001522898674e-07,3.00002284348011e-07
48270,3.0999653972685337e-06,3.00002284348011e-07,3.00002284348011e-07
48280,5.099980626255274e-06,2.00001522898674e-07,2.00001522898674e-07
48290,3.7999707274138927e-06,3.00002284348011e-07,2.00001522898674e-07
48300,4.100031219422817e-06,3.00002284348011e-07,3.00002284348011e-07
48310,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
48320,2.3999600671231747e-06,2.00001522898674e-07,3.00002284348011e-07
48330,3.600027412176132e-06,4.00003045797348e-07,2.00001522898674e-07
48340,2.400018274784088e-06,3.00002284348011e-07,2.00001522898674e-07
48350,3.1999661587178707e-06,2.00001522898674e-07,2.00001522898674e-07
48360,4.100031219422817e-06,3.00002284348011e-07,3.00002284348011e-07
48370,3.700028173625469e-06,3.9994483813643456e-07,3.00002284348011e-07
48380,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
48390,4.200031980872154e-06,3.00002284348011e-07,2.00001522898674e-07
48400,3.1999661587178707e-06,3.00002284348011e-07,3.00002284348011e-07
48410,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
48420,2.9999646358191967e-06,2.00001522898674e-07,2.00001522898674e-07
48430,2.800021320581436e-06,2.00001522898674e-07,2.00001522898674e-07
48440,3.1999661587178707e-06,2.00001522898674e-07,3.00002284348011e-07
48450,3.4999684430658817e-06,2.00001522898674e-07,3.00002284348011e-07
48460,4.00003045797348e-06,3.00002284348011e-07,3.00002284348011e-07
48470,3.500026650726795e-06,2.9994407668709755e-07,3.00002284348011e-07
48480,1.8999562598764896e-06,3.00002284348011e-07,2.00001522898674e-07
48490,4.300032742321491e-06,3.00002284348011e-07,3.00002284348011e-07
48500,4.700035788118839e-06,2.00001522898674e-07,2.00001522898674e-07
48510,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
48520,2.300017513334751e-06,3.00002284348011e-07,2.00001522898674e-07
48530,1.8999562598764896e-06,3.00002284348011e-07,3.00002284348011e-07
48540,3.3999676816165447e-06,4.00003045797348e-07,3.00002284348011e-07
48550,3.500026650726795e-06,2.00001522898674e-07,3.00002284348011e-07
48560,3.4999684430658817e-06,3.00002284348011e-07,3.00002284348011e-07
48570,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
48580,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
48590,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
48600,3.200024366378784e-06,3.00002284348011e-07,3.00002284348011e-07
48610,2.500019036233425e-06,3.00002284348011e-07,2.00001522898674e-07
48620,2.9999646358191967e-06,2.00001522898674e-07,2.00001522898674e-07
48630,3.2999669201672077e-06,3.00002284348011e-07,2.00001522898674e-07
48640,3.700028173625469e-06,2.00001522898674e-07,2.00001522898674e-07
48650,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
48660,2.600019797682762e-06,3.00002284348011e-07,2.00001522898674e-07
48670,4.799978341907263e-06,3.00002284348011e-07,2.00001522898674e-07
48680,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
48690,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
48700,3.3999676816165447e-06,3.00002284348011e-07,2.00001522898674e-07
48710,2.300017513334751e-06,3.00002284348011e-07,3.00002284348011e-07
48720,3.0999653972685337e-06,2.00001522898674e-07,3.00002284348011e-07
48730,1.700012944638729e-06,3.00002284348011e-07,2.00001522898674e-07
48740,5.099980626255274e-06,2.00001522898674e-07,2.00001522898674e-07
48750,4.300032742321491e-06,2.00001522898674e-07,2.00001522898674e-07
48760,2.8999638743698597e-06,3.00002284348011e-07,2.00001522898674e-07
48770,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
48780,2.500019036233425e-06,3.00002284348011e-07,3.00002284348011e-07
48790,2.900022082030773e-06,2.00001522898674e-07,3.00002284348011e-07
48800,2.300017513334751e-06,3.00002284348011e-07,2.00001522898674e-07
48810,4.299974534660578e-06,3.00002284348011e-07,3.00002284348011e-07
48820,3.300025127828121e-06,4.00003045797348e-07,2.00001522898674e-07
48830,4.599976819008589e-06,3.00002284348011e-07,2.00001522898674e-07
48840,3.500026650726795e-06,4.00003045797348e-07,2.00001522898674e-07
48850,4.699977580457926e-06,3.00002284348011e-07,2.00001522898674e-07
48860,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
48870,1.200009137392044e-06,3.00002284348011e-07,3.00002284348011e-07
48880,3.8000289350748062e-06,3.00002284348011e-07,3.00002284348011e-07
48890,2.1999585442245007e-06,3.00002284348011e-07,3.00002284348011e-07
48900,3.500026650726795e-06,3.00002284348011e-07,2.00001522898674e-07
48910,4.299974534660578e-06,3.00002284348011e-07,2.00001522898674e-07
48920,3.100023604929447e-06,3.00002284348011e-07,2.00001522898674e-07
48930,2.600019797682762e-06,2.00001522898674e-07,2.00001522898674e-07
